甕	3	㇜	U+31DC	CJK STROKE PZ
甕	4	㇒	U+31D2	CJK STROKE P
甕	5	㇒	U+31D2	CJK STROKE P
甕	6	㇑	U+31D1	CJK STROKE S
甕	7	㇒	U+31D2	CJK STROKE P
甕	8	㇐	U+31D0	CJK STROKE H
甕	9	㇑	U+31D1	CJK STROKE S
甕	10	㇐	U+31D0	CJK STROKE H
甕	11	㇐	U+31D0	CJK STROKE H
甕	12	㇐	U+31D0	CJK STROKE H
甕	13	㇐	U+31D0	CJK STROKE H
甕	14	㇑	U+31D1	CJK STROKE S
甕	15	㇀	U+31C0	CJK STROKE T
甕	16	㇈	U+31C8	CJK STROKE HZWG
甕	17	㇔	U+31D4	CJK STROKE D
甘	0	㇐	U+31D0	CJK STROKE H
甘	1	㇑	U+31D1	CJK STROKE S
甘	2	㇑	U+31D1	CJK STROKE S
甘	3	㇐	U+31D0	CJK STROKE H
甘	4	㇐	U+31D0	CJK STROKE H
甚	0	㇐	U+31D0	CJK STROKE H
甚	1	㇑	U+31D1	CJK STROKE S
甚	2	㇑	U+31D1	CJK STROKE S
甚	3	㇐	U+31D0	CJK STROKE H
甚	4	㇐	U+31D0	CJK STROKE H
甚	5	㇐	U+31D0	CJK STROKE H
甚	6	㇒	U+31D2	CJK STROKE P
甚	7	㇟	U+31DF	CJK STROKE SWG
甚	8	㇗	U+31D7	CJK STROKE SZ
甜	0	㇒	U+31D2	CJK STROKE P
甜	1	㇐	U+31D0	CJK STROKE H
甜	2	㇑	U+31D1	CJK STROKE S
甜	3	㇑	U+31D1	CJK STROKE S
甜	4	㇕	U+31D5	CJK STROKE HZ
甜	5	㇐	U+31D0	CJK STROKE H
甜	6	㇐	U+31D0	CJK STROKE H
甜	7	㇑	U+31D1	CJK STROKE S
甜	8	㇑	U+31D1	CJK STROKE S
甜	9	㇐	U+31D0	CJK STROKE H
甜	10	㇐	U+31D0	CJK STROKE H
甞	0	㇑	U+31D1	CJK STROKE S
甞	1	㇔	U+31D4	CJK STROKE D
甞	2	㇒	U+31D2	CJK STROKE P
甞	3	㇔	U+31D4	CJK STROKE D
甞	4	㇖	U+31D6	CJK STROKE HG
甞	5	㇑	U+31D1	CJK STROKE S
甞	6	㇕	U+31D5	CJK STROKE HZ
甞	7	㇐	U+31D0	CJK STROKE H
甞	8	㇐	U+31D0	CJK STROKE H
甞	9	㇑	U+31D1	CJK STROKE S
甞	10	㇑	U+31D1	CJK STROKE S
甞	11	㇐	U+31D0	CJK STROKE H
甞	12	㇐	U+31D0	CJK STROKE H
生	0	㇒	U+31D2	CJK STROKE P
生	1	㇐	U+31D0	CJK STROKE H
生	2	㇑	U+31D1	CJK STROKE S
生	3	㇐	U+31D0	CJK STROKE H
生	4	㇐	U+31D0	CJK STROKE H
産	0	㇑	U+31D1	CJK STROKE S
産	1	㇐	U+31D0	CJK STROKE H
産	2	㇔	U+31D4	CJK STROKE D
産	3	㇒	U+31D2	CJK STROKE P
産	4	㇐	U+31D0	CJK STROKE H
産	5	㇒	U+31D2	CJK STROKE P
産	6	㇒	U+31D2	CJK STROKE P
産	7	㇐	U+31D0	CJK STROKE H
産	8	㇑	U+31D1	CJK STROKE S
産	9	㇐	U+31D0	CJK STROKE H
産	10	㇐	U+31D0	CJK STROKE H
甥	0	㇒	U+31D2	CJK STROKE P
甥	1	㇐	U+31D0	CJK STROKE H
甥	2	㇑	U+31D1	CJK STROKE S
甥	3	㇐	U+31D0	CJK STROKE H
甥	4	㇀	U+31C0	CJK STROKE T
甥	5	㇑	U+31D1	CJK STROKE S
甥	6	㇕	U+31D5	CJK STROKE HZ
甥	7	㇑	U+31D1	CJK STROKE S
甥	8	㇐	U+31D0	CJK STROKE H
甥	9	㇐	U+31D0	CJK STROKE H
甥	10	㇆	U+31C6	CJK STROKE HZG
甥	11	㇒	U+31D2	CJK STROKE P
甦	0	㇐	U+31D0	CJK STROKE H
甦	1	㇑	U+31D1	CJK STROKE S
甦	2	㇕	U+31D5	CJK STROKE HZ
甦	3	㇐	U+31D0	CJK STROKE H
甦	4	㇐	U+31D0	CJK STROKE H
甦	5	㇒	U+31D2	CJK STROKE P
甦	6	㇏	U+31CF	CJK STROKE N
甦	7	㇒	U+31D2	CJK STROKE P
甦	8	㇐	U+31D0	CJK STROKE H
甦	9	㇑	U+31D1	CJK STROKE S
甦	10	㇐	U+31D0	CJK STROKE H
甦	11	㇐	U+31D0	CJK STROKE H
用	0	㇒	U+31D2	CJK STROKE P
用	1	㇆	U+31C6	CJK STROKE HZG
用	2	㇐	U+31D0	CJK STROKE H
用	3	㇐	U+31D0	CJK STROKE H
用	4	㇑	U+31D1	CJK STROKE S
甫	0	㇐	U+31D0	CJK STROKE H
甫	1	㇑	U+31D1	CJK STROKE S
甫	2	㇆	U+31C6	CJK STROKE HZG
甫	3	㇐	U+31D0	CJK STROKE H
甫	4	㇐	U+31D0	CJK STROKE H
甫	5	㇑	U+31D1	CJK STROKE S
甫	6	㇔	U+31D4	CJK STROKE D
甬	0	㇇	U+31C7	CJK STROKE HP
甬	1	㇔	U+31D4	CJK STROKE D
甬	2	㇑	U+31D1	CJK STROKE S
甬	3	㇆	U+31C6	CJK STROKE HZG
甬	4	㇐	U+31D0	CJK STROKE H
甬	5	㇐	U+31D0	CJK STROKE H
甬	6	㇑	U+31D1	CJK STROKE S
田	0	㇑	U+31D1	CJK STROKE S
田	1	㇕	U+31D5	CJK STROKE HZ
田	2	㇑	U+31D1	CJK STROKE S
田	3	㇐	U+31D0	CJK STROKE H
田	4	㇐	U+31D0	CJK STROKE H
由	0	㇑	U+31D1	CJK STROKE S
由	1	㇕	U+31D5	CJK STROKE HZ
由	2	㇑	U+31D1	CJK STROKE S
由	3	㇐	U+31D0	CJK STROKE H
由	4	㇐	U+31D0	CJK STROKE H
甲	0	㇑	U+31D1	CJK STROKE S
甲	1	㇕	U+31D5	CJK STROKE HZ
甲	2	㇐	U+31D0	CJK STROKE H
甲	3	㇐	U+31D0	CJK STROKE H
甲	4	㇑	U+31D1	CJK STROKE S
申	0	㇑	U+31D1	CJK STROKE S
申	1	㇕	U+31D5	CJK STROKE HZ
申	2	㇐	U+31D0	CJK STROKE H
申	3	㇐	U+31D0	CJK STROKE H
申	4	㇑	U+31D1	CJK STROKE S
男	0	㇑	U+31D1	CJK STROKE S
男	1	㇕	U+31D5	CJK STROKE HZ
男	2	㇑	U+31D1	CJK STROKE S
男	3	㇐	U+31D0	CJK STROKE H
男	4	㇐	U+31D0	CJK STROKE H
男	5	㇆	U+31C6	CJK STROKE HZG
男	6	㇒	U+31D2	CJK STROKE P
甸	0	㇒	U+31D2	CJK STROKE P
甸	1	㇆	U+31C6	CJK STROKE HZG
甸	2	㇑	U+31D1	CJK STROKE S
甸	3	㇕	U+31D5	CJK STROKE HZ
甸	4	㇑	U+31D1	CJK STROKE S
甸	5	㇐	U+31D0	CJK STROKE H
甸	6	㇐	U+31D0	CJK STROKE H
町	0	㇑	U+31D1	CJK STROKE S
町	1	㇕	U+31D5	CJK STROKE HZ
町	2	㇑	U+31D1	CJK STROKE S
町	3	㇐	U+31D0	CJK STROKE H
町	4	㇐	U+31D0	CJK STROKE H
町	5	㇐	U+31D0	CJK STROKE H
町	6	㇚	U+31DA	CJK STROKE SG
画	0	㇐	U+31D0	CJK STROKE H
画	1	㇑	U+31D1	CJK STROKE S
画	2	㇕	U+31D5	CJK STROKE HZ
画	3	㇑	U+31D1	CJK STROKE S
画	4	㇐	U+31D0	CJK STROKE H
画	5	㇐	U+31D0	CJK STROKE H
画	6	㇄	U+31C4	CJK STROKE SW
画	7	㇑	U+31D1	CJK STROKE S
甼	0	㇑	U+31D1	CJK STROKE S
甼	1	㇕	U+31D5	CJK STROKE HZ
甼	2	㇑	U+31D1	CJK STROKE S
甼	3	㇐	U+31D0	CJK STROKE H
甼	4	㇐	U+31D0	CJK STROKE H
甼	5	㇐	U+31D0	CJK STROKE H
甼	6	㇚	U+31DA	CJK STROKE SG
畄	0	㇔	U+31D4	CJK STROKE D
畄	1	㇔	U+31D4	CJK STROKE D
畄	2	㇒	U+31D2	CJK STROKE P
畄	3	㇑	U+31D1	CJK STROKE S
畄	4	㇕	U+31D5	CJK STROKE HZ
畄	5	㇑	U+31D1	CJK STROKE S
畄	6	㇐	U+31D0	CJK STROKE H
畄	7	㇐	U+31D0	CJK STROKE H
畆	0	㇑	U+31D1	CJK STROKE S
畆	1	㇐	U+31D0	CJK STROKE H
畆	2	㇑	U+31D1	CJK STROKE S
畆	3	㇕	U+31D5	CJK STROKE HZ
畆	4	㇑	U+31D1	CJK STROKE S
畆	5	㇐	U+31D0	CJK STROKE H
畆	6	㇐	U+31D0	CJK STROKE H
畆	7	㇜	U+31DC	CJK STROKE PZ
畆	8	㇔	U+31D4	CJK STROKE D
畉	0	㇑	U+31D1	CJK STROKE S
畉	1	㇕	U+31D5	CJK STROKE HZ
畉	2	㇑	U+31D1	CJK STROKE S
畉	3	㇐	U+31D0	CJK STROKE H
畉	4	㇐	U+31D0	CJK STROKE H
畉	5	㇐	U+31D0	CJK STROKE H
畉	6	㇐	U+31D0	CJK STROKE H
畉	7	㇒	U+31D2	CJK STROKE P
畉	8	㇏	U+31CF	CJK STROKE N
畊	0	㇑	U+31D1	CJK STROKE S
畊	1	㇕	U+31D5	CJK STROKE HZ
畊	2	㇑	U+31D1	CJK STROKE S
畊	3	㇐	U+31D0	CJK STROKE H
畊	4	㇐	U+31D0	CJK STROKE H
畊	5	㇐	U+31D0	CJK STROKE H
畊	6	㇐	U+31D0	CJK STROKE H
畊	7	㇒	U+31D2	CJK STROKE P
畊	8	㇑	U+31D1	CJK STROKE S
畋	0	㇑	U+31D1	CJK STROKE S
畋	1	㇕	U+31D5	CJK STROKE HZ
畋	2	㇑	U+31D1	CJK STROKE S
畋	3	㇐	U+31D0	CJK STROKE H
畋	4	㇐	U+31D0	CJK STROKE H
畋	5	㇒	U+31D2	CJK STROKE P
畋	6	㇐	U+31D0	CJK STROKE H
畋	7	㇒	U+31D2	CJK STROKE P
畋	8	㇏	U+31CF	CJK STROKE N
界	0	㇑	U+31D1	CJK STROKE S
界	1	㇕	U+31D5	CJK STROKE HZ
界	2	㇑	U+31D1	CJK STROKE S
界	3	㇐	U+31D0	CJK STROKE H
界	4	㇐	U+31D0	CJK STROKE H
界	5	㇒	U+31D2	CJK STROKE P
界	6	㇏	U+31CF	CJK STROKE N
界	7	㇒	U+31D2	CJK STROKE P
界	8	㇑	U+31D1	CJK STROKE S
畍	0	㇑	U+31D1	CJK STROKE S
畍	1	㇕	U+31D5	CJK STROKE HZ
畍	2	㇑	U+31D1	CJK STROKE S
畍	3	㇐	U+31D0	CJK STROKE H
畍	4	㇐	U+31D0	CJK STROKE H
畍	5	㇒	U+31D2	CJK STROKE P
畍	6	㇏	U+31CF	CJK STROKE N
畍	7	㇒	U+31D2	CJK STROKE P
畍	8	㇑	U+31D1	CJK STROKE S
畏	0	㇑	U+31D1	CJK STROKE S
畏	1	㇕	U+31D5	CJK STROKE HZ
畏	2	㇑	U+31D1	CJK STROKE S
畏	3	㇐	U+31D0	CJK STROKE H
畏	4	㇐	U+31D0	CJK STROKE H
畏	5	㇐	U+31D0	CJK STROKE H
畏	6	㇙	U+31D9	CJK STROKE ST
畏	7	㇒	U+31D2	CJK STROKE P
畏	8	㇏	U+31CF	CJK STROKE N
畐	0	㇐	U+31D0	CJK STROKE H
畐	1	㇑	U+31D1	CJK STROKE S
畐	2	㇕	U+31D5	CJK STROKE HZ
畐	3	㇐	U+31D0	CJK STROKE H
畐	4	㇑	U+31D1	CJK STROKE S
畐	5	㇕	U+31D5	CJK STROKE HZ
畐	6	㇑	U+31D1	CJK STROKE S
畐	7	㇐	U+31D0	CJK STROKE H
畐	8	㇐	U+31D0	CJK STROKE H
畑	0	㇔	U+31D4	CJK STROKE D
畑	1	㇒	U+31D2	CJK STROKE P
畑	2	㇒	U+31D2	CJK STROKE P
畑	3	㇔	U+31D4	CJK STROKE D
畑	4	㇑	U+31D1	CJK STROKE S
畑	5	㇕	U+31D5	CJK STROKE HZ
畑	6	㇑	U+31D1	CJK STROKE S
畑	7	㇐	U+31D0	CJK STROKE H
畑	8	㇐	U+31D0	CJK STROKE H
畔	0	㇑	U+31D1	CJK STROKE S
畔	1	㇕	U+31D5	CJK STROKE HZ
畔	2	㇑	U+31D1	CJK STROKE S
畔	3	㇐	U+31D0	CJK STROKE H
畔	4	㇐	U+31D0	CJK STROKE H
畔	5	㇔	U+31D4	CJK STROKE D
畔	6	㇒	U+31D2	CJK STROKE P
畔	7	㇐	U+31D0	CJK STROKE H
畔	8	㇐	U+31D0	CJK STROKE H
畔	9	㇑	U+31D1	CJK STROKE S
留	0	㇒	U+31D2	CJK STROKE P
留	1	㇙	U+31D9	CJK STROKE ST
留	2	㇔	U+31D4	CJK STROKE D
留	3	㇆	U+31C6	CJK STROKE HZG
留	4	㇒	U+31D2	CJK STROKE P
留	5	㇑	U+31D1	CJK STROKE S
留	6	㇕	U+31D5	CJK STROKE HZ
留	7	㇑	U+31D1	CJK STROKE S
留	8	㇐	U+31D0	CJK STROKE H
留	9	㇐	U+31D0	CJK STROKE H
畚	0	㇜	U+31DC	CJK STROKE PZ
畚	1	㇔	U+31D4	CJK STROKE D
畚	2	㇐	U+31D0	CJK STROKE H
畚	3	㇒	U+31D2	CJK STROKE P
畚	4	㇏	U+31CF	CJK STROKE N
畚	5	㇑	U+31D1	CJK STROKE S
畚	6	㇕	U+31D5	CJK STROKE HZ
畚	7	㇑	U+31D1	CJK STROKE S
畚	8	㇐	U+31D0	CJK STROKE H
畚	9	㇐	U+31D0	CJK STROKE H
畛	0	㇑	U+31D1	CJK STROKE S
畛	1	㇕	U+31D5	CJK STROKE HZ
畛	2	㇑	U+31D1	CJK STROKE S
畛	3	㇐	U+31D0	CJK STROKE H
畛	4	㇐	U+31D0	CJK STROKE H
畛	5	㇒	U+31D2	CJK STROKE P
畛	6	㇏	U+31CF	CJK STROKE N
畛	7	㇒	U+31D2	CJK STROKE P
畛	8	㇒	U+31D2	CJK STROKE P
畛	9	㇒	U+31D2	CJK STROKE P
畜	0	㇑	U+31D1	CJK STROKE S
畜	1	㇐	U+31D0	CJK STROKE H
畜	2	㇜	U+31DC	CJK STROKE PZ
畜	3	㇜	U+31DC	CJK STROKE PZ
畜	4	㇔	U+31D4	CJK STROKE D
畜	5	㇑	U+31D1	CJK STROKE S
畜	6	㇕	U+31D5	CJK STROKE HZ
畜	7	㇑	U+31D1	CJK STROKE S
畜	8	㇐	U+31D0	CJK STROKE H
畜	9	㇐	U+31D0	CJK STROKE H
畝	0	㇑	U+31D1	CJK STROKE S
畝	1	㇐	U+31D0	CJK STROKE H
畝	2	㇑	U+31D1	CJK STROKE S
畝	3	㇕	U+31D5	CJK STROKE HZ
畝	4	㇑	U+31D1	CJK STROKE S
畝	5	㇐	U+31D0	CJK STROKE H
畝	6	㇐	U+31D0	CJK STROKE H
畝	7	㇒	U+31D2	CJK STROKE P
畝	8	㇇	U+31C7	CJK STROKE HP
畝	9	㇏	U+31CF	CJK STROKE N
畠	0	㇔	U+31D4	CJK STROKE D
畠	1	㇑	U+31D1	CJK STROKE S
畠	2	㇕	U+31D5	CJK STROKE HZ
畠	3	㇐	U+31D0	CJK STROKE H
畠	4	㇐	U+31D0	CJK STROKE H
畠	5	㇑	U+31D1	CJK STROKE S
畠	6	㇕	U+31D5	CJK STROKE HZ
畠	7	㇑	U+31D1	CJK STROKE S
畠	8	㇐	U+31D0	CJK STROKE H
畠	9	㇐	U+31D0	CJK STROKE H
畢	0	㇑	U+31D1	CJK STROKE S
畢	1	㇕	U+31D5	CJK STROKE HZ
畢	2	㇑	U+31D1	CJK STROKE S
畢	3	㇐	U+31D0	CJK STROKE H
畢	4	㇐	U+31D0	CJK STROKE H
畢	5	㇐	U+31D0	CJK STROKE H
畢	6	㇑	U+31D1	CJK STROKE S
畢	7	㇑	U+31D1	CJK STROKE S
畢	8	㇐	U+31D0	CJK STROKE H
畢	9	㇐	U+31D0	CJK STROKE H
畢	10	㇑	U+31D1	CJK STROKE S
畤	0	㇑	U+31D1	CJK STROKE S
畤	1	㇕	U+31D5	CJK STROKE HZ
畤	2	㇑	U+31D1	CJK STROKE S
畤	3	㇐	U+31D0	CJK STROKE H
畤	4	㇐	U+31D0	CJK STROKE H
畤	5	㇐	U+31D0	CJK STROKE H
畤	6	㇑	U+31D1	CJK STROKE S
畤	7	㇐	U+31D0	CJK STROKE H
畤	8	㇐	U+31D0	CJK STROKE H
畤	9	㇚	U+31DA	CJK STROKE SG
畤	10	㇔	U+31D4	CJK STROKE D
略	0	㇑	U+31D1	CJK STROKE S
略	1	㇕	U+31D5	CJK STROKE HZ
略	2	㇑	U+31D1	CJK STROKE S
略	3	㇐	U+31D0	CJK STROKE H
略	4	㇐	U+31D0	CJK STROKE H
略	5	㇒	U+31D2	CJK STROKE P
略	6	㇇	U+31C7	CJK STROKE HP
略	7	㇏	U+31CF	CJK STROKE N
略	8	㇑	U+31D1	CJK STROKE S
略	9	㇕	U+31D5	CJK STROKE HZ
略	10	㇐	U+31D0	CJK STROKE H
畦	0	㇑	U+31D1	CJK STROKE S
畦	1	㇕	U+31D5	CJK STROKE HZ
畦	2	㇑	U+31D1	CJK STROKE S
畦	3	㇐	U+31D0	CJK STROKE H
畦	4	㇐	U+31D0	CJK STROKE H
畦	5	㇐	U+31D0	CJK STROKE H
畦	6	㇑	U+31D1	CJK STROKE S
畦	7	㇐	U+31D0	CJK STROKE H
畦	8	㇐	U+31D0	CJK STROKE H
畦	9	㇑	U+31D1	CJK STROKE S
畦	10	㇐	U+31D0	CJK STROKE H
畧	0	㇑	U+31D1	CJK STROKE S
畧	1	㇕	U+31D5	CJK STROKE HZ
畧	2	㇑	U+31D1	CJK STROKE S
畧	3	㇐	U+31D0	CJK STROKE H
畧	4	㇐	U+31D0	CJK STROKE H
畧	5	㇒	U+31D2	CJK STROKE P
畧	6	㇇	U+31C7	CJK STROKE HP
畧	7	㇏	U+31CF	CJK STROKE N
畧	8	㇑	U+31D1	CJK STROKE S
畧	9	㇕	U+31D5	CJK STROKE HZ
畧	10	㇐	U+31D0	CJK STROKE H
畩	0	㇑	U+31D1	CJK STROKE S
畩	1	㇕	U+31D5	CJK STROKE HZ
畩	2	㇑	U+31D1	CJK STROKE S
畩	3	㇐	U+31D0	CJK STROKE H
畩	4	㇐	U+31D0	CJK STROKE H
畩	5	㇑	U+31D1	CJK STROKE S
畩	6	㇐	U+31D0	CJK STROKE H
畩	7	㇒	U+31D2	CJK STROKE P
畩	8	㇙	U+31D9	CJK STROKE ST
畩	9	㇒	U+31D2	CJK STROKE P
畩	10	㇏	U+31CF	CJK STROKE N
番	0	㇒	U+31D2	CJK STROKE P
番	1	㇔	U+31D4	CJK STROKE D
番	2	㇒	U+31D2	CJK STROKE P
番	3	㇐	U+31D0	CJK STROKE H
番	4	㇑	U+31D1	CJK STROKE S
番	5	㇒	U+31D2	CJK STROKE P
番	6	㇏	U+31CF	CJK STROKE N
番	7	㇑	U+31D1	CJK STROKE S
番	8	㇕	U+31D5	CJK STROKE HZ
番	9	㇑	U+31D1	CJK STROKE S
番	10	㇐	U+31D0	CJK STROKE H
番	11	㇐	U+31D0	CJK STROKE H
畫	0	㇕	U+31D5	CJK STROKE HZ
畫	1	㇐	U+31D0	CJK STROKE H
畫	2	㇐	U+31D0	CJK STROKE H
畫	3	㇐	U+31D0	CJK STROKE H
畫	4	㇐	U+31D0	CJK STROKE H
畫	5	㇑	U+31D1	CJK STROKE S
畫	6	㇑	U+31D1	CJK STROKE S
畫	7	㇕	U+31D5	CJK STROKE HZ
畫	8	㇑	U+31D1	CJK STROKE S
畫	9	㇐	U+31D0	CJK STROKE H
畫	10	㇐	U+31D0	CJK STROKE H
畫	11	㇐	U+31D0	CJK STROKE H
畭	0	㇑	U+31D1	CJK STROKE S
畭	1	㇕	U+31D5	CJK STROKE HZ
畭	2	㇑	U+31D1	CJK STROKE S
畭	3	㇐	U+31D0	CJK STROKE H
畭	4	㇐	U+31D0	CJK STROKE H
畭	5	㇒	U+31D2	CJK STROKE P
畭	6	㇏	U+31CF	CJK STROKE N
畭	7	㇐	U+31D0	CJK STROKE H
畭	8	㇐	U+31D0	CJK STROKE H
畭	9	㇚	U+31DA	CJK STROKE SG
畭	10	㇒	U+31D2	CJK STROKE P
畭	11	㇔	U+31D4	CJK STROKE D
異	0	㇑	U+31D1	CJK STROKE S
異	1	㇕	U+31D5	CJK STROKE HZ
異	2	㇑	U+31D1	CJK STROKE S
異	3	㇐	U+31D0	CJK STROKE H
異	4	㇐	U+31D0	CJK STROKE H
異	5	㇐	U+31D0	CJK STROKE H
異	6	㇑	U+31D1	CJK STROKE S
異	7	㇑	U+31D1	CJK STROKE S
異	8	㇐	U+31D0	CJK STROKE H
異	9	㇒	U+31D2	CJK STROKE P
異	10	㇔	U+31D4	CJK STROKE D
畳	0	㇑	U+31D1	CJK STROKE S
畳	1	㇕	U+31D5	CJK STROKE HZ
畳	2	㇑	U+31D1	CJK STROKE S
畳	3	㇐	U+31D0	CJK STROKE H
畳	4	㇐	U+31D0	CJK STROKE H
畳	5	㇔	U+31D4	CJK STROKE D
畳	6	㇖	U+31D6	CJK STROKE HG
畳	7	㇑	U+31D1	CJK STROKE S
畳	8	㇕	U+31D5	CJK STROKE HZ
畳	9	㇐	U+31D0	CJK STROKE H
畳	10	㇐	U+31D0	CJK STROKE H
畳	11	㇐	U+31D0	CJK STROKE H
畴	0	㇑	U+31D1	CJK STROKE S
畴	1	㇕	U+31D5	CJK STROKE HZ
畴	2	㇑	U+31D1	CJK STROKE S
畴	3	㇐	U+31D0	CJK STROKE H
畴	4	㇐	U+31D0	CJK STROKE H
畴	5	㇐	U+31D0	CJK STROKE H
畴	6	㇐	U+31D0	CJK STROKE H
畴	7	㇐	U+31D0	CJK STROKE H
畴	8	㇒	U+31D2	CJK STROKE P
畴	9	㇐	U+31D0	CJK STROKE H
畴	10	㇚	U+31DA	CJK STROKE SG
畴	11	㇔	U+31D4	CJK STROKE D
當	0	㇑	U+31D1	CJK STROKE S
當	1	㇔	U+31D4	CJK STROKE D
當	2	㇒	U+31D2	CJK STROKE P
當	3	㇔	U+31D4	CJK STROKE D
當	4	㇖	U+31D6	CJK STROKE HG
當	5	㇑	U+31D1	CJK STROKE S
當	6	㇕	U+31D5	CJK STROKE HZ
當	7	㇐	U+31D0	CJK STROKE H
當	8	㇑	U+31D1	CJK STROKE S
當	9	㇕	U+31D5	CJK STROKE HZ
當	10	㇑	U+31D1	CJK STROKE S
當	11	㇐	U+31D0	CJK STROKE H
當	12	㇐	U+31D0	CJK STROKE H
畷	0	㇑	U+31D1	CJK STROKE S
畷	1	㇕	U+31D5	CJK STROKE HZ
畷	2	㇑	U+31D1	CJK STROKE S
畷	3	㇐	U+31D0	CJK STROKE H
畷	4	㇐	U+31D0	CJK STROKE H
畷	5	㇇	U+31C7	CJK STROKE HP
畷	6	㇔	U+31D4	CJK STROKE D
畷	7	㇇	U+31C7	CJK STROKE HP
畷	8	㇔	U+31D4	CJK STROKE D
畷	9	㇇	U+31C7	CJK STROKE HP
畷	10	㇔	U+31D4	CJK STROKE D
畷	11	㇇	U+31C7	CJK STROKE HP
畷	12	㇏	U+31CF	CJK STROKE N
畸	0	㇑	U+31D1	CJK STROKE S
畸	1	㇕	U+31D5	CJK STROKE HZ
畸	2	㇑	U+31D1	CJK STROKE S
畸	3	㇐	U+31D0	CJK STROKE H
畸	4	㇐	U+31D0	CJK STROKE H
畸	5	㇐	U+31D0	CJK STROKE H
畸	6	㇒	U+31D2	CJK STROKE P
畸	7	㇔	U+31D4	CJK STROKE D
畸	8	㇐	U+31D0	CJK STROKE H
畸	9	㇑	U+31D1	CJK STROKE S
畸	10	㇕	U+31D5	CJK STROKE HZ
畸	11	㇐	U+31D0	CJK STROKE H
畸	12	㇚	U+31DA	CJK STROKE SG
畿	0	㇜	U+31DC	CJK STROKE PZ
畿	1	㇜	U+31DC	CJK STROKE PZ
畿	2	㇔	U+31D4	CJK STROKE D
畿	3	㇜	U+31DC	CJK STROKE PZ
畿	4	㇜	U+31DC	CJK STROKE PZ
畿	5	㇔	U+31D4	CJK STROKE D
畿	6	㇐	U+31D0	CJK STROKE H
畿	7	㇑	U+31D1	CJK STROKE S
畿	8	㇕	U+31D5	CJK STROKE HZ
畿	9	㇑	U+31D1	CJK STROKE S
畿	10	㇐	U+31D0	CJK STROKE H
畿	11	㇐	U+31D0	CJK STROKE H
畿	12	㇂	U+31C2	CJK STROKE XG
畿	13	㇒	U+31D2	CJK STROKE P
畿	14	㇔	U+31D4	CJK STROKE D
疂	0	㇑	U+31D1	CJK STROKE S
疂	1	㇕	U+31D5	CJK STROKE HZ
疂	2	㇑	U+31D1	CJK STROKE S
疂	3	㇐	U+31D0	CJK STROKE H
疂	4	㇐	U+31D0	CJK STROKE H
疂	5	㇔	U+31D4	CJK STROKE D
疂	6	㇀	U+31C0	CJK STROKE T
疂	7	㇒	U+31D2	CJK STROKE P
疂	8	㇔	U+31D4	CJK STROKE D
疂	9	㇔	U+31D4	CJK STROKE D
疂	10	㇆	U+31C6	CJK STROKE HZG
疂	11	㇑	U+31D1	CJK STROKE S
疂	12	㇕	U+31D5	CJK STROKE HZ
疂	13	㇐	U+31D0	CJK STROKE H
疂	14	㇐	U+31D0	CJK STROKE H
疂	15	㇐	U+31D0	CJK STROKE H
疆	0	㇕	U+31D5	CJK STROKE HZ
疆	1	㇐	U+31D0	CJK STROKE H
疆	2	㇉	U+31C9	CJK STROKE SZWG
疆	3	㇐	U+31D0	CJK STROKE H
疆	4	㇑	U+31D1	CJK STROKE S
疆	5	㇐	U+31D0	CJK STROKE H
疆	6	㇐	U+31D0	CJK STROKE H
疆	7	㇑	U+31D1	CJK STROKE S
疆	8	㇕	U+31D5	CJK STROKE HZ
疆	9	㇑	U+31D1	CJK STROKE S
疆	10	㇐	U+31D0	CJK STROKE H
疆	11	㇐	U+31D0	CJK STROKE H
疆	12	㇐	U+31D0	CJK STROKE H
疆	13	㇑	U+31D1	CJK STROKE S
疆	14	㇕	U+31D5	CJK STROKE HZ
疆	15	㇑	U+31D1	CJK STROKE S
疆	16	㇐	U+31D0	CJK STROKE H
疆	17	㇐	U+31D0	CJK STROKE H
疆	18	㇐	U+31D0	CJK STROKE H
疇	0	㇑	U+31D1	CJK STROKE S
疇	1	㇕	U+31D5	CJK STROKE HZ
疇	2	㇑	U+31D1	CJK STROKE S
疇	3	㇐	U+31D0	CJK STROKE H
疇	4	㇐	U+31D0	CJK STROKE H
疇	5	㇐	U+31D0	CJK STROKE H
疇	6	㇑	U+31D1	CJK STROKE S
疇	7	㇐	U+31D0	CJK STROKE H
疇	8	㇖	U+31D6	CJK STROKE HG
疇	9	㇐	U+31D0	CJK STROKE H
疇	10	㇑	U+31D1	CJK STROKE S
疇	11	㇐	U+31D0	CJK STROKE H
疇	12	㇐	U+31D0	CJK STROKE H
疇	13	㇑	U+31D1	CJK STROKE S
疇	14	㇕	U+31D5	CJK STROKE HZ
疇	15	㇐	U+31D0	CJK STROKE H
疇	16	㇐	U+31D0	CJK STROKE H
疇	17	㇚	U+31DA	CJK STROKE SG
疇	18	㇔	U+31D4	CJK STROKE D
疉	0	㇑	U+31D1	CJK STROKE S
疉	1	㇕	U+31D5	CJK STROKE HZ
疉	2	㇑	U+31D1	CJK STROKE S
疉	3	㇐	U+31D0	CJK STROKE H
疉	4	㇐	U+31D0	CJK STROKE H
疉	5	㇑	U+31D1	CJK STROKE S
疉	6	㇕	U+31D5	CJK STROKE HZ
疉	7	㇑	U+31D1	CJK STROKE S
